DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"BURITI ALEGRE";12573.25;62866.04;50292.79;524.25;2621.25;2097.0;47362.82;57877.48;10514.66
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"BURITI DE GOIAS";5891.21;29455.96;23564.75;245.63750000000002;1228.1875;982.5500000000001;5126.12;6238.32;1112.2
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;BURITINOPOLIS;5595.38;27976.850000000002;22381.47;233.305;1166.525;933.22;1743.7;3204.46;1460.76
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CABECEIRAS;15574.2;77870.90000000001;62296.700000000004;649.38;3246.9;2597.52;25047.760000000002;26961.100000000002;1913.3400000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CACHOEIRA ALTA";12071.06;60355.32;48284.26;503.315;2516.5750000000003;2013.26;77670.56;91435.32;13764.76
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CACHOEIRA DE GOIAS";5680.1;28400.27;22720.170000000002;236.835;1184.175;947.34;3406.36;3406.36;0.0
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CACHOEIRA DOURADA";20541.49;102707.49;82166.0;856.4975000000001;4282.4875;3425.9900000000002;16957.32;21656.86;4699.54
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CACU;21781.13;108905.61;87124.48;908.1825;4540.9125;3632.73;79694.76;100023.76000000001;20329.0
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CAIAPONIA;30337.21;151686.02;121348.81;1264.9375;6324.6875;5059.75;49633.18;58472.4;8839.22
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CALDAS NOVAS";35592.96;177964.73;142371.77;1484.08;7420.400000000001;5936.32;523873.72000000003;694870.8;170997.08000000002
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CALDAZINHA;6059.72;30298.71;24238.99;252.66500000000002;1263.325;1010.66;8862.08;11058.960000000001;2196.88
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CAMPESTRE DE GOIAS";5833.4800000000005;29167.45;23333.97;243.23250000000002;1216.1625000000001;972.9300000000001;7588.360000000001;9792.64;2204.28
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CAMPINACU;6882.32;34411.57;27529.25;286.96500000000003;1434.825;1147.8600000000001;7370.5;8122.8;752.3000000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CAMPINORTE;8770.54;43852.71;35082.17;365.695;1828.4750000000001;1462.78;47945.08;65155.14;17210.06
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CAMPO ALEGRE DE GOIAS";19117.3;95586.38;76469.08;797.1125000000001;3985.5625;3188.4500000000003;26281.08;28133.98;1852.9
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CAMPO LIMPO DE GOIAS";9866.69;49333.43;39466.74;411.40000000000003;2057.0;1645.6000000000001;19290.78;29093.760000000002;9802.98
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CAMPOS BELOS";9647.74;48238.83;38591.090000000004;402.27250000000004;2011.3625000000002;1609.0900000000001;44714.88;59545.14;14830.26
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CAMPOS VERDES";5480.900000000001;27404.46;21923.56;228.53;1142.65;914.12;8490.18;9030.56;540.38
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CARMO DO RIO VERDE";10880.92;54404.49;43523.57;453.6875;2268.4375;1814.75;91727.58;100047.32;8319.74
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CASTELANDIA;6845.08;34225.3;27380.22;285.41;1427.05;1141.64;5425.78;10257.2;4831.42
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CATALAO;159791.31;798956.6;639165.29;6662.645;33313.225;26650.58;1080167.36;1232034.52;151867.16
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CATURAI;7265.51;36327.67;29062.16;302.9425;1514.7125;1211.77;18345.34;20131.14;1785.8
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CAVALCANTE;13744.84;68724.16;54979.32;573.1025000000001;2865.5125000000003;2292.41;5574.16;6205.96;631.8000000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CERES;10695.0;53475.0;42780.0;445.9375;2229.6875;1783.75;172167.28;195687.16;23519.88
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CEZARINA;14705.17;73525.74;58820.57;613.145;3065.7250000000004;2452.58;40803.48;43858.64;3055.16
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CHAPADAO DO CEU";52235.48;261177.62;208942.14;2178.0075;10890.0375;8712.03;154153.56;212936.12;58782.56
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CIDADE OCIDENTAL";22016.100000000002;110080.51000000001;88064.41;917.9825000000001;4589.9125;3671.9300000000003;54863.06;72912.04000000001;18048.98
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"COCALZINHO DE GOIAS";12035.81;60178.87;48143.06;501.84250000000003;2509.2125;2007.3700000000001;26613.16;43696.96;17083.8
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"COLINAS DO SUL";6355.04;31775.04;25420.0;264.9775;1324.8875;1059.91;7196.8;8454.52;1257.72
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CORREGO DO OURO";5747.9800000000005;28739.95;22991.97;239.66750000000002;1198.3375;958.6700000000001;4767.06;6283.58;1516.52
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"CORUMBA DE GOIAS";8665.01;43324.840000000004;34659.83;361.295;1806.4750000000001;1445.18;25694.920000000002;29413.08;3718.16
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CORUMBAIBA;22816.4;114081.95;91265.55;951.35;4756.75;3805.4;30917.24;35535.46;4618.22
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CRISTALINA;89679.88;448399.4;358719.52;3739.2850000000003;18696.425000000003;14957.14;299972.3;347502.04;47529.74
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CRISTIANOPOLIS;7025.1;35125.51;28100.41;292.9175;1464.5875;1171.67;9661.94;10401.4;739.46
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CRIXAS;20170.88;100854.48;80683.6;841.0450000000001;4205.225;3364.1800000000003;42046.26;54443.340000000004;12397.08
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CROMINIA;6169.63;30848.260000000002;24678.63;257.25;1286.25;1029.0;16526.66;18476.86;1950.2
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;CUMARI;6791.09;33955.51;27164.420000000002;283.16;1415.8;1132.64;10818.62;11672.7;854.08
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;DAMIANOPOLIS;5205.29;26026.55;20821.260000000002;217.04;1085.2;868.16;3939.42;4978.76;1039.34
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;DAMOLANDIA;5796.68;28983.47;23186.79;241.69750000000002;1208.4875;966.79;6431.34;7727.1;1295.76
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;DAVINOPOLIS;12076.2;60381.07;48304.87;503.52750000000003;2517.6375000000003;2014.1100000000001;10943.0;10988.58;45.58
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;DIORAMA;6565.55;32827.64;26262.09;273.755;1368.775;1095.02;2779.58;3404.38;624.8000000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"DIVINOPOLIS DE GOIAS";6377.63;31888.14;25510.510000000002;265.92;1329.6000000000001;1063.68;23717.44;24728.100000000002;1010.66
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;DOVERLANDIA;11259.26;56296.25;45036.99;469.46500000000003;2347.3250000000003;1877.8600000000001;21893.24;40184.04;18290.8
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;EDEALINA;14204.65;71023.21;56818.56;592.275;2961.375;2369.1;23265.36;27447.88;4182.52
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;EDEIA;26660.79;133303.94;106643.15000000001;1111.645;5558.225;4446.58;88836.38;94220.36;5383.9800000000005
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"ESTRELA DO NORTE";5806.63;29033.14;23226.510000000002;242.1125;1210.5625;968.45;7303.2;9529.42;2226.2200000000003
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;FAINA;8489.8;42448.840000000004;33959.04;353.9875;1769.9375;1415.95;10863.86;12677.0;1813.14
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"FAZENDA NOVA";8393.18;41965.98;33572.8;349.96250000000003;1749.8125;1399.8500000000001;17619.02;18791.16;1172.14
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;FIRMINOPOLIS;8206.32;41031.520000000004;32825.2;342.17;1710.8500000000001;1368.68;33216.3;40263.92;7047.62
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"FLORES DE GOIAS";9271.98;46359.86;37087.88;386.6025;1933.0125;1546.41;5766.76;6034.7;267.94
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;FORMOSA;51845.97;259229.77000000002;207383.80000000002;2161.7650000000003;10808.825;8647.06;428050.8;518975.74;90924.94
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;FORMOSO;6177.92;30889.58;24711.66;257.595;1287.9750000000001;1030.38;12702.06;22878.920000000002;10176.86
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"GAMELEIRA DE GOIAS";9561.74;47808.79;38247.05;398.6875;1993.4375;1594.75;5837.22;6734.860000000001;897.64
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIANAPOLIS;12941.73;64708.78;51767.05;539.62;2698.1;2158.48;35617.26;44578.72;8961.460000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIANDIRA;6521.39;32606.95;26085.56;271.915;1359.575;1087.66;33876.840000000004;35932.82;2055.98
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIANESIA;41134.47;205672.23;164537.76;1715.1375;8575.6875;6860.55;366220.52;432873.72000000003;66653.2
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIANIA;738543.56;3692715.68;2954172.12;30794.2425;153971.2125;123176.97;2.323081168E7;2.61902996E7;2959487.92
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIANIRA;25041.8;125208.98;100167.18000000001;1044.14;5220.7;4176.56;140970.46;161046.48;20076.02
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIAS;14863.24;74316.36;59453.12;619.7375000000001;3098.6875;2478.9500000000003;87725.26;103685.18000000001;15959.92
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOIATUBA;48181.22;240905.88;192724.66;2008.9575000000002;10044.7875;8035.83;245581.42;281603.38;36021.96
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GOUVELANDIA;10776.03;53880.26;43104.23;449.3175;2246.5875;1797.27;4718.2;7818.56;3100.36
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GUAPO;9714.27;48571.46;38857.19;405.045;2025.2250000000001;1620.18;36527.26;52642.66;16115.4
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GUARAITA;5211.09;26055.41;20844.32;217.28;1086.4;869.12;6346.54;7637.72;1291.18
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"GUARANI DE GOIAS";6975.0;34875.08;27900.08;290.83;1454.15;1163.32;2272.34;5237.68;2965.34
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;GUARINOS;4739.51;23697.63;18958.12;197.62;988.1;790.48;5699.42;10363.58;4664.16
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;HEITORAI;5956.46;29782.21;23825.75;248.35750000000002;1241.7875000000001;993.4300000000001;6371.68;7104.34;732.66
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;HIDROLANDIA;28496.96;142484.83000000002;113987.87;1188.2075;5941.0375;4752.83;845473.42;869129.46;23656.04
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;HIDROLINA;6475.14;32375.7;25900.56;269.9875;1349.9375;1079.95;13316.06;13730.24;414.18
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;IACIARA;8242.460000000001;41212.33;32969.87;343.6775;1718.3875;1374.71;52844.24;61465.700000000004;8621.460000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;INACIOLANDIA;9396.550000000001;46982.840000000004;37586.29;391.7975;1958.9875000000002;1567.19;26231.28;27010.46;779.1800000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;INDIARA;19340.58;96702.95;77362.37;806.4225;4032.1125;3225.69;56936.92;60197.24;3260.32
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;INHUMAS;23260.4;116302.0;93041.6;969.8625000000001;4849.3125;3879.4500000000003;277128.3;339957.74;62829.44
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;IPAMERI;42221.5;211107.41;168885.91;1760.4625;8802.3125;7041.85;120891.48;133445.02;12553.54
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"IPIRANGA DE GOIAS";5645.97;28229.82;22583.850000000002;235.41250000000002;1177.0625;941.65;3684.1;5122.0;1437.9
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;IPORA;14011.14;70055.63;56044.49;584.205;2921.025;2336.82;153010.86000000002;187006.32;33995.46
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ISRAELANDIA;5705.17;28525.82;22820.65;237.88250000000002;1189.4125000000001;951.53;4532.18;5500.24;968.0600000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITABERAI;36271.25;181356.24;145084.99;1512.3625000000002;7561.8125;6049.45;225767.0;245803.84;20036.84
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAGUARI;5624.35;28121.690000000002;22497.34;234.51250000000002;1172.5625;938.0500000000001;10828.94;13779.48;2950.54
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAGUARU;6203.4400000000005;31016.97;24813.53;258.65500000000003;1293.275;1034.6200000000001;15888.880000000001;17555.32;1666.44
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAJA;7538.6;37693.11;30154.510000000002;314.33;1571.65;1257.32;19909.2;33125.48;13216.28
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAPACI;13505.68;67528.54000000001;54022.86;563.1325;2815.6625;2252.53;45301.94;55166.28;9864.34
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAPIRAPUA;9700.57;48502.73;38802.16;404.4725;2022.3625000000002;1617.89;22595.46;26982.84;4387.38
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAPURANGA;11928.65;59643.25;47714.6;497.375;2486.875;1989.5;99706.66;125042.16;25335.5
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITARUMA;10473.86;52369.39;41895.53;436.71750000000003;2183.5875;1746.8700000000001;33064.88;35500.44;2435.56
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITAUCU;11507.630000000001;57538.0;46030.37;479.82;2399.1;1919.28;31047.78;35255.24;4207.46
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ITUMBIARA;88965.56;444827.9;355862.34;3709.5;18547.5;14838.0;1025762.42;1204845.0;179082.58000000002
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;IVOLANDIA;7774.93;38874.770000000004;31099.84;324.185;1620.9250000000002;1296.74;2811.7000000000003;2861.2000000000003;49.5
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JANDAIA;13210.470000000001;66052.38;52841.91;550.8225;2754.1125;2203.29;31121.940000000002;35565.26;4443.32
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JARAGUA;17087.58;85437.89;68350.31;712.4825000000001;3562.4125000000004;2849.93;142228.76;153314.84;11086.08
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JATAI;138614.23;693071.39;554457.16;5779.6475;28898.237500000003;23118.59;1095461.88;1263610.26;168148.38
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JAUPACI;4994.21;24970.86;19976.65;208.235;1041.175;832.94;1994.2;2502.86;508.66
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JESUPOLIS;5221.64;26108.31;20886.670000000002;217.7225;1088.6125;870.89;2973.18;6124.26;3151.08
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JOVIANIA;11600.03;58000.11;46400.08;483.6725;2418.3625;1934.69;89220.88;92270.86;3049.98
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;JUSSARA;16922.83;84614.18000000001;67691.35;705.6125000000001;3528.0625;2822.4500000000003;115002.86;132760.44;17757.58
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"LAGOA SANTA";5825.59;29128.0;23302.41;242.905;1214.525;971.62;5582.8;5636.4400000000005;53.64
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"LEOPOLDO DE BULHOES";12290.08;61450.4;49160.32;512.445;2562.225;2049.78;19681.02;22021.9;2340.88
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;LUZIANIA;86309.1;431545.54000000004;345236.44;3598.7375;17993.6875;14394.95;370901.7;458981.18;88079.48
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MAIRIPOTABA;7249.26;36246.13;28996.87;302.2625;1511.3125;1209.05;3451.4;3451.4;0.0
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MAMBAI;6200.8;31003.89;24803.09;258.5475;1292.7375;1034.19;12139.68;15974.56;3834.88
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MARA ROSA";9751.56;48757.85;39006.29;406.6;2033.0;1626.4;23892.4;31746.88;7854.4800000000005
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MARZAGAO;5945.71;29728.670000000002;23782.96;247.91250000000002;1239.5625;991.65;6540.62;6762.360000000001;221.74
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MATRINCHA;7495.62;37478.12;29982.5;312.535;1562.6750000000002;1250.14;9437.94;10684.86;1246.92
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MAURILANDIA;9831.73;49158.98;39327.25;409.945;2049.725;1639.78;75712.82;81238.44;5525.62
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MIMOSO DE GOIAS";6703.81;33519.2;26815.39;279.52250000000004;1397.6125;1118.09;417.84000000000003;417.84000000000003;0.0
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MINACU;28987.54;144937.67;115950.13;1208.66;6043.3;4834.64;81542.7;107950.98;26408.28
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MINEIROS;68918.57;344592.92;275674.35;2873.6225;14368.1125;11494.49;453954.64;583508.8;129554.16
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MOIPORA;5623.87;28119.2;22495.33;234.49;1172.45;937.96;680.1800000000001;2921.64;2241.46
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MONTE ALEGRE DE GOIAS";7032.21;35161.090000000004;28128.88;293.21500000000003;1466.075;1172.8600000000001;5711.06;6469.78;758.72
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MONTES CLAROS DE GOIAS";14624.83;73124.02;58499.19;609.7950000000001;3048.9750000000004;2439.18;25323.16;33560.62;8237.460000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MONTIVIDIU;36669.19;183346.02;146676.83000000002;1528.9550000000002;7644.775000000001;6115.82;106771.2;113198.98;6427.78
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MONTIVIDIU DO NORTE";7520.18;37600.78;30080.600000000002;313.56;1567.8;1254.24;4968.34;13241.86;8273.52
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MORRINHOS;41395.55;206977.98;165582.43;1726.0275000000001;8630.1375;6904.110000000001;277912.06;317763.04;39850.98
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MORRO AGUDO DE GOIAS";6145.27;30726.4;24581.13;256.2325;1281.1625000000001;1024.93;7757.64;8431.3;673.66
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MOSSAMEDES;8185.320000000001;40926.64;32741.32;341.295;1706.4750000000001;1365.18;14102.800000000001;17479.2;3376.4
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MOZARLANDIA;18381.03;91905.26;73524.23;766.4150000000001;3832.0750000000003;3065.66;50320.3;63934.14;13613.84
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MUNDO NOVO";9807.92;49039.62;39231.700000000004;408.95;2044.75;1635.8;18544.78;24794.7;6249.92
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"MUNICIPIO NAO INFORMADO";0.0;0.0;0.0;0.0;0.0;0.0;;;
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;MUTUNOPOLIS;6353.400000000001;31767.100000000002;25413.7;264.9125;1324.5625;1059.65;9201.82;9382.02;180.20000000000002
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;NAZARIO;14979.29;74896.40000000001;59917.11;624.575;3122.875;2498.3;17507.420000000002;19251.74;1744.32
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;NEROPOLIS;35584.17;177920.89;142336.72;1483.7150000000001;7418.575000000001;5934.86;95648.04000000001;120573.32;24925.28
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;NIQUELANDIA;25589.78;127948.87000000001;102359.09;1066.99;5334.95;4267.96;123562.58;152816.02;29253.440000000002
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA AMERICA";5293.87;26469.170000000002;21175.3;220.73000000000002;1103.65;882.9200000000001;5393.22;5704.16;310.94
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA AURORA";5187.61;25938.15;20750.54;216.3025;1081.5125;865.21;6399.8;6484.3;84.5
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA CRIXAS";21581.04;107905.23;86324.19;899.84;4499.2;3599.36;35146.46;45166.28;10019.82
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA GLORIA";7071.28;35356.13;28284.850000000002;294.84000000000003;1474.2;1179.3600000000001;18376.64;24729.22;6352.58
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA IGUACU DE GOIAS";5820.45;29102.45;23282.0;242.69;1213.45;970.76;6845.8;7467.360000000001;621.5600000000001
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA ROMA";5925.96;29629.89;23703.93;247.09;1235.45;988.36;5907.26;5907.26;0.0
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVA VENEZA";7697.1;38485.590000000004;30788.49;320.9375;1604.6875;1283.75;39885.66;44575.98;4690.32
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVO BRASIL";6549.17;32745.96;26196.79;273.075;1365.375;1092.3;5550.4400000000005;5684.86;134.42000000000002
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVO GAMA";17177.23;85886.25;68709.02;716.22;3581.1;2864.88;53321.380000000005;78358.68000000001;25037.3
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"NOVO PLANALTO";7673.68;38368.520000000004;30694.84;319.96250000000003;1599.8125;1279.8500000000001;15093.94;16626.62;1532.68
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;ORIZONA;19013.61;95068.12;76054.51;792.79;3963.9500000000003;3171.16;74154.5;81939.96;7785.46
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"OURO VERDE DE GOIAS";6432.650000000001;32163.59;25730.940000000002;268.21750000000003;1341.0875;1072.8700000000001;6402.3;7831.64;1429.34
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;OUVIDOR;25845.64;129228.17;103382.53;1077.6575;5388.2875;4310.63;41145.340000000004;43100.5;1955.16
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"PADRE BERNARDO";19241.02;96205.03;76964.01;802.2725;4011.3625;3209.09;19314.24;24777.18;5462.9400000000005
2025-01-21T00:00:00.000-02:00;202501;2025-01-21T00:00:00.000-02:00;"PALESTINA DE GOIAS";8225.47;41127.37;32901.9;342.96750000000003;1714.8375;1371.8700000000001;13195.5;13447.6;252.1
